Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month Number,Enrollment Month,Cancellation Year,Cancellation Month Number
685683,Canada,Alberta,Banff,T4V 1D4,Male,College,,Single,Star,"$2,274.78",Standard,2016,6,June,,
937030,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Single,Star,"$2,274.78",Standard,2014,1,January,,
449530,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Star,"$2,275.36",Standard,2017,8,August,,
597191,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Single,Star,"$2,275.36",Standard,2015,12,December,,
153760,Canada,Quebec,Hull,J8Y 3Z5,Male,College,,Single,Star,"$2,275.40",Standard,2016,7,July,2017,3
429054,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Star,"$2,275.40",Standard,2014,7,July,,
284621,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Star,"$2,276.39",Standard,2016,4,April,,
434760,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Single,Star,"$2,276.39",Standard,2012,6,June,,
663897,Canada,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,"$67,124.00",Divorced,Star,"$2,279.70",Standard,2018,8,August,,
934235,Canada,Saskatchewan,Regina,S1J 3C5,Female,High School or Below,"$67,124.00",Divorced,Star,"$2,279.70",Standard,2016,4,April,,
355102,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,"$2,279.75",Standard,2018,1,January,,
767767,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,"$65,798.00",Married,Nova,"$8,456.46",2018 Promotion,2018,2,February,,
309933,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Star,"$2,280.39",Standard,2016,11,November,,
510537,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Married,Star,"$2,280.39",Standard,2017,6,June,,
153656,Canada,Alberta,Banff,T4V 1D4,Female,College,,Married,Star,"$2,287.60",Standard,2016,12,December,2017,8
274141,Canada,Ontario,Toronto,M1R 4K3,Female,College,,Married,Star,"$2,287.60",Standard,2015,2,February,,
192543,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,"$82,415.00",Married,Star,"$2,287.92",Standard,2015,5,May,,
321427,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,"$82,415.00",Married,Star,"$2,287.92",Standard,2018,5,May,,
628844,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,,Divorced,Star,"$2,288.76",Standard,2016,7,July,,
702800,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Divorced,Star,"$2,288.76",Standard,2012,6,June,,
159608,Canada,Ontario,Toronto,M2M 7K8,Male,College,,Single,Star,"$2,289.62",Standard,2013,2,February,,
765518,Canada,Alberta,Peace River,T9O 2W2,Female,College,,Single,Star,"$2,289.62",Standard,2015,2,February,,
506293,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,,Single,Star,"$2,290.68",Standard,2017,3,March,2017,11
824315,Canada,Ontario,London,M5B 3E4,Female,College,,Single,Star,"$2,292.79",Standard,2015,2,February,,
196777,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Divorced,Star,"$2,294.30",Standard,2017,10,October,,
257705,Canada,Ontario,Toronto,M2M 6J7,Male,College,,Divorced,Star,"$2,294.30",Standard,2014,10,October,,
262562,Canada,Ontario,Toronto,M1R 4K3,Female,College,,Married,Star,"$2,294.48",Standard,2012,11,November,,
338786,Canada,Alberta,Banff,T4V 1D4,Male,College,,Married,Star,"$2,294.48",Standard,2013,5,May,,
225067,Canada,Ontario,Toronto,M2P 4F6,Male,College,,Married,Star,"$2,298.38",Standard,2014,3,March,,
794784,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Married,Star,"$2,298.38",Standard,2015,5,May,,
270022,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,"$2,300.33",Standard,2012,6,June,,
982017,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Star,"$2,300.33",Standard,2016,6,June,,
493369,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,"$73,400.00",Married,Nova,"$8,507.83",2018 Promotion,2018,4,April,,
212544,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2017,9,September,,
304445,Canada,Quebec,Montreal,H2T 2J6,Female,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2017,6,June,,
315869,Canada,Ontario,Toronto,P1L 8X8,Female,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2013,4,April,,
373429,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2018,12,December,,
492401,Canada,Quebec,Hull,J8Y 3Z5,Male,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2014,2,February,,
637760,Canada,Ontario,Trenton,K8V 4B2,Male,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2015,5,May,,
793180,Canada,British Columbia,Vancouver,V5R 1W3,Female,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2018,6,June,,
843212,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2015,11,November,,
930089,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,"$61,503.00",Married,Nova,"$8,558.04",2018 Promotion,2018,2,February,,
206466,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,"$101,933.00",Married,Nova,"$8,564.77",2018 Promotion,2018,4,April,,
993271,Canada,British Columbia,Victoria,V10 6T5,Male,Master,"$120,956.00",Divorced,Star,"$2,300.69",Standard,2016,3,March,,
401454,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Star,"$2,302.82",Standard,2012,9,September,,
709659,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,"$2,302.82",Standard,2012,5,May,,
589466,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Star,"$2,305.06",Standard,2015,9,September,,
437440,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,"$58,721.00",Single,Nova,"$8,717.85",2018 Promotion,2018,3,March,,
164657,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Married,Star,"$2,305.24",Standard,2016,2,February,,
253825,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Married,Star,"$2,305.24",Standard,2014,12,December,,
187758,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,"$48,278.00",Married,Nova,"$8,835.16",2018 Promotion,2018,4,April,,
593781,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Star,"$2,308.47",Standard,2012,8,August,,
591414,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,"$57,033.00",Married,Nova,"$9,035.67",2018 Promotion,2018,3,March,,
296690,Canada,Alberta,Edmonton,T9G 1W3,Female,High School or Below,"$61,928.00",Married,Star,"$2,308.65",Standard,2013,6,June,,
863349,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,"$61,928.00",Married,Star,"$2,308.65",Standard,2013,9,September,,
695107,Canada,Quebec,Montreal,H3T 8L4,Female,College,,Married,Star,"$2,308.69",Standard,2016,10,October,,
989067,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,,Married,Star,"$2,308.69",Standard,2018,6,June,,
325379,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Master,"$110,270.00",Single,Star,"$2,309.60",Standard,2016,9,September,,
493972,Canada,Quebec,Montreal,H2T 2J6,Female,Master,"$110,270.00",Single,Star,"$2,309.60",Standard,2013,4,April,,
278719,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Divorced,Star,"$2,309.88",Standard,2012,10,October,,
624216,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Star,"$2,310.88",Standard,2017,2,February,,
738320,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Single,Star,"$2,310.88",Standard,2012,11,November,,
525476,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Single,Star,"$2,311.12",Standard,2015,12,December,2016,8
970706,Canada,New Brunswick,Moncton,E1A 2A7,Female,College,,Single,Star,"$2,311.12",Standard,2014,6,June,,
313424,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Doctor,"$229,266.00",Single,Star,"$2,311.21",Standard,2014,6,June,,
907324,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,"$229,266.00",Single,Star,"$2,311.21",Standard,2017,10,October,,
735966,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,High School or Below,"$70,078.00",Married,Star,"$2,311.38",Standard,2017,9,September,,
953612,Canada,Ontario,Toronto,M2P 4F6,Female,High School or Below,"$70,078.00",Married,Star,"$2,311.38",Standard,2018,6,June,,
788283,Canada,Ontario,Kingston,M9K 2P4,Female,High School or Below,"$51,994.00",Married,Star,"$2,312.33",Standard,2015,5,May,2017,2
773593,Canada,Alberta,Calgary,T3E 2V9,Female,College,,Single,Star,"$2,315.09",Standard,2016,4,April,2016,12
837408,Canada,Ontario,Toronto,M2M 6J7,Male,College,,Single,Star,"$2,315.09",Standard,2013,9,September,2016,3
500026,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,"$2,316.80",Standard,2017,9,September,,
771307,Canada,Ontario,Toronto,P2T 6G3,Female,College,,Married,Star,"$2,316.80",Standard,2013,11,November,,
194571,Canada,Ontario,Kingston,M9K 2P4,Female,College,,Single,Star,"$2,317.28",Standard,2015,7,July,,
381234,Canada,Alberta,Edmonton,T9G 1W3,Female,College,,Single,Star,"$2,319.74",Standard,2015,2,February,,
416091,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Star,"$2,319.74",Standard,2018,5,May,,
677218,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,"$105,902.00",Married,Star,"$2,319.82",Standard,2012,10,October,,
852629,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,"$105,902.00",Married,Star,"$2,319.82",Standard,2018,11,November,,
523037,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,"$103,432.00",Divorced,Nova,"$9,043.68",2018 Promotion,2018,3,March,2018,11
914368,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Married,Star,"$2,320.52",Standard,2012,9,September,,
306667,Canada,Manitoba,Winnipeg,R2C 0M5,Male,High School or Below,"$59,310.00",Married,Star,"$2,320.75",Standard,2012,8,August,,
332466,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,"$59,310.00",Married,Star,"$2,320.75",Standard,2016,1,January,,
903359,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,"$2,321.05",Standard,2016,3,March,,
923164,Canada,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Star,"$2,321.05",Standard,2016,7,July,,
527434,Canada,Ontario,Toronto,M2P 4F6,Male,College,,Single,Star,"$2,321.88",Standard,2013,9,September,2018,10
905478,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Star,"$2,321.88",Standard,2014,2,February,,
402034,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Single,Star,"$2,322.57",Standard,2017,1,January,,
215626,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,College,,Married,Star,"$2,325.26",Standard,2012,5,May,,
762446,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Star,"$2,325.26",Standard,2016,2,February,2016,10
168160,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,"$78,592.00",Married,Nova,"$9,050.76",2018 Promotion,2018,2,February,,
368549,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Married,Star,"$2,326.86",Standard,2013,11,November,,
925918,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,"$47,225.00",Married,Star,"$2,329.46",Standard,2018,9,September,,
243642,Canada,Saskatchewan,Regina,S1J 3C5,Male,Doctor,"$267,238.00",Single,Star,"$2,331.33",Standard,2013,9,September,,
821202,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Doctor,"$267,238.00",Single,Star,"$2,331.33",Standard,2015,8,August,,
743108,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Single,Star,"$2,332.10",Standard,2014,10,October,2015,2
487777,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,"$246,643.00",Divorced,Star,"$2,333.61",Standard,2015,2,February,,
896372,Canada,Quebec,Tremblant,H5Y 2S9,Female,Doctor,"$246,643.00",Divorced,Star,"$2,333.61",Standard,2017,7,July,,
711874,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,"$48,069.00",Married,Star,"$2,335.88",Standard,2013,9,September,,
904114,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,"$48,069.00",Married,Star,"$2,335.88",Standard,2017,2,February,,
246734,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Single,Star,"$2,336.18",Standard,2015,10,October,,
888316,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Star,"$2,336.18",Standard,2016,5,May,2017,1
646187,Canada,Quebec,Tremblant,H5Y 2S9,Female,Doctor,"$193,346.00",Married,Star,"$2,336.29",Standard,2018,1,January,,
799967,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,"$193,346.00",Married,Star,"$2,336.29",Standard,2016,9,September,,
407119,Canada,Saskatchewan,Regina,S6J 3G0,Female,High School or Below,"$78,942.00",Married,Star,"$2,337.35",Standard,2016,7,July,,
972732,Canada,Nova Scotia,Halifax,B3J 9S2,Male,High School or Below,"$78,942.00",Married,Star,"$2,337.35",Standard,2014,12,December,,
108907,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Star,"$2,337.36",Standard,2016,8,August,,
202716,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Single,Star,"$2,337.36",Standard,2013,1,January,,
207821,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,"$100,711.00",Single,Star,"$2,342.01",Standard,2015,9,September,,
828884,Canada,Ontario,Toronto,P2T 6G3,Female,Master,"$100,711.00",Single,Star,"$2,342.01",Standard,2018,12,December,,
464385,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Single,Star,"$2,344.23",Standard,2017,12,December,,
659637,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Single,Star,"$2,344.23",Standard,2015,6,June,,
107719,Canada,British Columbia,Kelowna,V09 2E9,Male,College,,Single,Star,"$2,345.08",Standard,2012,7,July,,
787625,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Star,"$2,345.08",Standard,2016,4,April,,
297954,Canada,Nova Scotia,Halifax,B3C 2M8,Female,High School or Below,"$73,617.00",Single,Star,"$2,345.13",Standard,2012,12,December,,
707588,Canada,Quebec,Quebec City,G1B 3L5,Male,High School or Below,"$73,617.00",Single,Star,"$2,345.13",Standard,2016,5,May,,
241714,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,"$69,516.00",Single,Star,"$2,345.26",Standard,2013,3,March,,
927975,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,"$69,516.00",Single,Star,"$2,345.26",Standard,2016,1,January,,
933707,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,"$66,441.00",Married,Star,"$2,346.68",Standard,2014,9,September,,
981220,Canada,Nova Scotia,Halifax,B3C 2M8,Male,High School or Below,"$66,441.00",Married,Star,"$2,346.68",Standard,2016,10,October,2017,10
180977,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,"$55,042.00",Single,Star,"$2,347.05",Standard,2013,9,September,,
625320,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Nova,"$9,220.01",2018 Promotion,2018,3,March,,
852572,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Star,"$2,347.59",Standard,2018,10,October,,
700335,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Married,Star,"$2,348.03",Standard,2014,10,October,,
989040,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Star,"$2,348.03",Standard,2018,11,November,,
521875,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Single,Star,"$2,349.96",Standard,2012,5,May,,
778168,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,"$2,349.96",Standard,2012,11,November,,
879036,Canada,Ontario,Ottawa,K1F 2R2,Female,High School or Below,"$45,152.00",Single,Star,"$2,351.88",Standard,2014,1,January,,
191189,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,,Divorced,Star,"$2,352.37",Standard,2013,8,August,2014,5
736414,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Divorced,Star,"$2,352.37",Standard,2014,4,April,,
441304,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Single,Star,"$2,353.18",Standard,2014,11,November,,
842982,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Single,Star,"$2,353.18",Standard,2012,8,August,,
165019,Canada,British Columbia,Victoria,V10 6T5,Male,Doctor,"$251,861.00",Married,Star,"$2,354.32",Standard,2012,9,September,,
453494,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,"$251,861.00",Married,Star,"$2,354.32",Standard,2018,11,November,,
274896,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Married,Star,"$2,354.50",Standard,2013,7,July,,
371532,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Married,Star,"$2,354.50",Standard,2017,5,May,,
198485,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Married,Star,"$2,355.28",Standard,2018,12,December,,
392682,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Star,"$2,356.07",Standard,2017,10,October,,
441345,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Single,Nova,"$9,402.73",2018 Promotion,2018,3,March,2018,11
641189,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,"$2,356.70",Standard,2017,8,August,,
868250,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Single,Star,"$2,356.70",Standard,2013,12,December,,
360031,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Married,Star,"$2,357.50",Standard,2018,5,May,,
810581,Canada,British Columbia,Kelowna,V09 2E9,Female,College,,Married,Star,"$2,357.50",Standard,2014,11,November,,
261044,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,"$237,676.00",Married,Star,"$2,357.75",Standard,2016,7,July,,
667117,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Married,Star,"$2,357.80",Standard,2014,6,June,,
868327,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Married,Star,"$2,357.80",Standard,2012,6,June,,
132774,Canada,Quebec,Quebec City,G1B 3L5,Female,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2012,7,July,,
209058,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2013,11,November,,
431187,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2018,8,August,,
475930,Canada,Quebec,Montreal,H2T 9K8,Female,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2017,5,May,2018,1
483802,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2014,11,November,2015,7
788217,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,"$64,730.00",Divorced,Nova,"$10,148.42",2018 Promotion,2018,4,April,,
571409,Canada,British Columbia,Vancouver,V5R 1W3,Male,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2018,8,August,,
658996,Canada,Ontario,Toronto,P2T 6G3,Male,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2017,6,June,,
679609,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2017,8,August,,
686612,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2015,3,March,2017,2
986217,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2013,2,February,,
987221,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,"$171,815.00",Divorced,Star,"$2,359.42",Standard,2016,2,February,,
378014,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,"$2,360.60",Standard,2017,5,May,,
676873,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,,Single,Star,"$2,360.60",Standard,2014,6,June,2018,8
911971,Canada,Ontario,Kingston,M9K 2P4,Male,College,,Married,Star,"$2,361.74",Standard,2017,5,May,,
704600,Canada,Ontario,Toronto,P1J 8T7,Female,High School or Below,"$56,082.00",Married,Star,"$2,361.88",Standard,2014,6,June,,
895267,Canada,British Columbia,Vancouver,V1E 4R6,Female,High School or Below,"$56,082.00",Married,Star,"$2,361.88",Standard,2017,2,February,,
625497,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,"$52,278.00",Married,Star,"$2,363.30",Standard,2012,7,July,,
943775,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,"$52,278.00",Married,Star,"$2,363.30",Standard,2013,10,October,,
541178,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,"$65,760.00",Single,Star,"$2,364.43",Standard,2013,8,August,,
932513,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,"$65,760.00",Single,Star,"$2,364.43",Standard,2014,12,December,,
563142,Canada,Alberta,Calgary,T3E 2V9,Female,College,,Married,Star,"$2,365.35",Standard,2018,11,November,,
979575,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Married,Star,"$2,365.35",Standard,2016,2,February,,
184490,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,"$2,369.11",Standard,2018,11,November,,
655892,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Single,Star,"$2,369.11",Standard,2017,6,June,,
552328,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,"$68,308.00",Single,Star,"$2,369.37",Standard,2015,2,February,,
992542,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,"$68,308.00",Single,Star,"$2,369.37",Standard,2018,12,December,,
661050,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Single,Star,"$2,369.44",Standard,2013,3,March,,
664034,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Star,"$2,369.44",Standard,2013,12,December,2018,3
